company_id,company_name,country,size,logo,website,about_us
94731,"Công ty Cổ phần Symper Việt Nam",Vietnam,10-24,https://assets.topdev.vn/images/2024/05/30/TopDev-symper-short-logo.4e42aed8---Kha-Dao-Manh-%281%29-1717056764.png,https://symper.vn,"Symper là một trong những công ty đi đầu tại Việt Nam trong lĩnh vực Low-code, với sản phẩm chủ đạo là Symper Platform - Nền tảng giúp những người không cần biết code vẫn có thể tạo ra được những ứng dụng phục vụ quá trình quản lý trong doanh nghiệp một cách nhanh chóng và hiệu quả."
94733,"OS Vietnam Group",Japan,100-499,https://assets.topdev.vn/images/2024/05/31/TopDev-Logo-OSPV---nhung-nhung-1717145267.png,https://www.outsourcing-vn.com/,"Chúng tôi, OS Vietnam Group, được thành lập tại Việt Nam vào năm 2011. Chúng tôi là một công ty dịch vụ nhân sự toàn diện có lịch sử lâu đời. Trụ sở chính là Outsourcing Co., Ltd. tại Nhật Bản và là một trong 5 công ty hàng đầu trong ngành. Chúng tôi có hơn 260 công ty thuộc tập đoàn tại 34 quốc gia trên thế giới và chúng tôi cung cấp nhiều loại dịch vụ nhân sự. Là một công ty có lịch sử lâu đời, chúng tôi tại OS Vietnam Group sẽ tiếp tục nỗ lực để cung cấp những dự án tốt hơn cho khách hàng."
94736,"Công ty Cổ phần Traphaco",Vietnam,"Hơn 1000",https://assets.topdev.vn/images/2024/06/05/TopDev-logo_vi---nguyen-lap-1717553387.png,https://traphaco.com.vn/,"Công ty Cổ phần Traphaco là một trong những công ty dược phẩm hàng đầu tại Việt Nam, chuyên sản xuất và kinh doanh các sản phẩm dược phẩm, thực phẩm chức năng và các sản phẩm chăm sóc sức khỏe trên nền tảng chuỗi cung ứng xanh từ nguồn nguyên liệu đến công nghệ sản xuất sạch, hệ thống phân phối, dịch vụ thân thiện với môi trường..."
94737,BIOTURING,"United States",25-99,https://assets.topdev.vn/images/2024/06/05/TopDev-bioturing_logo---Nga-Ly-1717580349.jpg,https://bioturing.com/aboutus,"BioTuring is an innovative bioinformatics company based in San Diego. Founded in 2016, the company has developed transformational bioinformatics platforms for sequencing data analysis, enabling scientists to gain valuable insights from biological data in an interactive, fast, and accurate approach."
94738,"The Representative Office of Zen Living Ltd. in Ho Chi Minh City","Not found!","Not found!",https://assets.topdev.vn/images/2024/06/06/TopDev-logo-Zen---Trang-Nguyen-1717644947.jpg,"Not found!",
94739,Unifiedpost,Belgium,100-499,https://assets.topdev.vn/images/2024/06/06/TopDev-Anh-chup-man-hinh-2024-06-06-142755-1717659387.png,https://www.unifiedpostgroup.com/,"Unifiedpost is a leading cloud-based platform for SME business services built on Documents, Identity, Payments and associated finance services. Unifiedpost operates and develops a comprehensive cloud-based platform for administrative and financial services that allows real-time and seamless connections between Unifiedpost’s customers, their suppliers, their customers, and other parties along the financial value chain. With its one-stop-shop solutions, Unifiedpost’s mission is to make administrative and financial processes simple and smart for its customers. Since its founding in 2001, Unifiedpost has grown significantly, expanding to offices in 30 countries, with more than 400 million documents processed in 2020, reaching over 980,000 SMEs and more than 2,500 Corporates across its platform today."
94746,"CÔNG TY CỔ PHẦN NAM TRƯỜNG SƠN HÀ NỘI","Not found!","Not found!",https://assets.topdev.vn/images/2024/06/10/TopDev-e2e865882c55219367c23ec51c6a55e9-1718008751.png,"Not found!","Nam Trường Sơn Hà Nội là Công ty cung cấp các giải pháp Công nghệ thông tin toàn diện uy tín hàng đầu Việt Nam. Bước vào thị trường ICT từ năm 2006, với sự kế thừa tất cả nguồn lực và khả năng của văn phòng đại diện tại Hà Nội thuộc Tập đoàn Nam Trường Sơn (NTS Group), chúng tôi giúp các Doanh nghiệp xây dựng hạ tầng mạng, hệ thống an ninh, bảo mật với các sản phẩm, dịch vụ và giải pháp công nghệ vượt trội, tân tiến nhất."
94747,"CÔNG TY TNHH INFCAPITAL",Vietnam,10-24,https://assets.topdev.vn/images/2024/06/11/TopDev-38533cf7d4fdb94b7b9f1fe7e3449c80-1718070518.png,https://infcapital.vn/,"Công ty TNHH InfCapital là một công ty startup thành lập năm 2023, với đội ngũ đã cùng nhau khởi nghiệp từ 2018 trong các lĩnh vực Game & Digital Marketing. InfCapital hoạt động trong lĩnh vực công nghệ đang làm sản phẩm về lĩnh vực Finance. Xuất phát từ khát vọng xây dựng công ty mà trung tâm là đội ngũ bao gồm những "con người phù hợp", ở đó có môi trường giúp:"
94748,"CÔNG TY TNHH BẢO HIỂM NHÂN THỌ GENERALI VIỆT NAM","Not found!","Not found!",https://assets.topdev.vn/images/2024/06/11/TopDev-c6a5a0993164e2aac8b8d1a5519bfc33-1718095564.png,"Not found!","Generali Vietnam tự hào thuộc tập đoàn Generali, được thành lập năm 1831 tại Trieste, Ý. Generali đã được Hiệp hội các Công ty Bảo hiểm Quốc gia Ý ANIA công nhận là Tập đoàn Bảo hiểm Số 1 tại Ý với doanh thu xuất sắc trong 02 năm liên tiếp (2021-2022)(*). Đây là một thành tích đáng tự hào, khẳng định vị thế hàng đầu của Generali trên thị trường bảo hiểm thế giới."
94749,"Resonance Technology",Vietnam,25-99,https://assets.topdev.vn/images/2024/06/13/TopDev-resonance-1718250407.png,resonancetech.co,"Resonance Technology"
94750,MenuWise,"New Zealand",10-24,https://assets.topdev.vn/images/2024/06/13/TopDev-5e08dbab276b03a39d059be70d4d52b0-1718263603.png,https://menuwise.com/,"MenuWise provides a web app used by the worlds best chefs to manage their recipes and menus smarter and faster."
94751,G-STATION,"Not found!","Not found!",https://assets.topdev.vn/images/2024/06/25/TopDev-Anh-chup-man-hinh-2024-06-25-155624-1719305817.png,"Not found!",
94756,"CÔNG TY TNHH BYTEUP TECHNOLOGY",Vietnam,25-99,https://assets.topdev.vn/images/2024/06/17/TopDev-CMYK---PNG---Thu-Trang-Duong-1718614769.png,https://byteuptech.com/,"At [Byteup Tech], we specialize in providing top-notch IT services and consulting to businesses of all sizes. Our turnkey solutions cover everything from app and web development to cloud architecture and project management, ensuring that your company has everything it needs to thrive in today's fast-paced digital landscape."
94757,INMOBI,Vietnam,25-99,https://assets.topdev.vn/images/2024/06/28/TopDev-T6WYh9zHc2yurKiG-1719541817.png,https://www.inmobivn.com/,"Software, Phần Mềm"
94760,"CÔNG TY CỔ PHẦN CÔNG NGHỆ TRUSTIFY",Vietnam,25-99,https://assets.topdev.vn/images/2024/06/19/TopDev-channels4_profile-1718764504.jpg,https://trustifytechnology.com/en/,"Trustify Technology is a software development partner committed to creating high-performing tech solutions. We deliver dependable offshore engineering services, harnessing the expertise of IT professionals boasting 15+ years of experience to elevate business outcomes and ensure continual growth."
94763,"TRUONG HAI GROUP CORPORATION",Vietnam,"Over 20.000",https://assets.topdev.vn/images/2024/06/19/TopDev-003c1bfee106b2c1776ec0896501ff63-1718782477.png,https://tuyendung.thaco.com.vn/tieng-viet,"CÔNG TY CỔ PHẦN TẬP ĐOÀN TRƯỜNG HẢI (TRUONG HAI GROUP) tiền thân là Công ty CP Ô tô Trường Hải (THACO) được thành lập vào ngày 29/04/1997, tại Đồng Nai. Người sáng lập là ông Trần Bá Dương, hiện là Chủ tịch Hội đồng quản trị."
94764,"Glis Games Limited","Hong Kong",10-24,https://assets.topdev.vn/images/2024/06/20/TopDev-Glis-Games-logo---Vivien-Bui-1718874171.png,https://www.glisgames.com/,"Glis Games. In the vast landscape of the gaming industry, where mighty dinosaurs roam, there emerged a small yet resilient creature called Glis. Much like the chubby dormouse it was named after, Glis Games scurried into existence among the giants of the gaming world."
94768,"CÔNG TY TNHH GIẢI PHÁP PHẦN MỀM LOGISTICS NANO",Vietnam,25-99,https://assets.topdev.vn/images/2024/06/24/TopDev-nano_logistics_software_solution_logo-1719202067.jpg,https://www.nanologsoftware.com/,"Hệ sinh thái giải pháp phần mềm về logistics tại Việt Nam"
94770,"ABC Software","Not found!","Not found!",https://assets.topdev.vn/images/2024/06/25/TopDev-1bae613607692c66d5e35cee07e1660e-1719284322.png,"Not found!",Software
94773,"CÔNG TY TNHH CÁC GIẢI PHÁP SOFTEL","Not found!","Not found!",https://assets.topdev.vn/images/2024/06/27/TopDev-softel---Linh-Nguyen-1719456751.png,"Not found!",
94774,"CÔNG TY TNHH PHẦN MỀM SPECTAQ","Not found!","Not found!",https://assets.topdev.vn/images/2024/06/27/TopDev-Logo_Spectaq---Chi-Truong-1719470662.jpg,"Not found!",
